text,label
What If Many Americans Say No to a COVID Vaccine?,0
The flu didn’t kill any Americans this year.,1
How to Create Your ‘Social Bubble’ and Interact Safely This Summer,0
The Trump campaign sent out fundraising email asking to help the presiden after he was diagnosed with COVID-19.,1
Interim Guidance for Homeless Service Providers to Plan and Respond to Coronavirus Disease 2019 (COVID-19),0
Implementation of Mitigation Strategies for Communities with Local COVID-19 Transmission,0
"There Is No Cure for COVID-19, No Matter What the Internet Says",0
Monitor Performance of Case Investigation and Contact Tracers,0
"Foods with a Long Shelf Life: 9 to Buy, 6 to Avoid",0
"Many MS Patients Struggle With Finances, Forgo Treatments",0
Interim Guidelines for COVID-19 Antibody Testing,0
Coronavirus: 10 home exercises,0
Walmart has adopted staggered shopping days based on age in response to the pandemic.,1
First Case of COVID-19 Presenting as Guillain-Barre´ Reported,0
The Department of Homeland Security (DHS) plans to mobilize the National Guard to enforce a nationwide 14-day quarantine.,1
"ÒWhen using a medical mask, youÕre supposed to wear the white side out when youÕre not sick.Ó",1
"To Understand COVID-19, Researchers Review Aging, Immune Response to Viral Infections",0
We're Not All Equal in the Face of the Coronavirus,0
SARS-CoV-2 may be here to stay,0
The importance of regulating mood with activities during,0
Is It Too Early to Get the Flu Vaccine?,0
Scaling Up Staffing Roles in Case Investigation and Contact Tracing,0
"President Donald Trump claims he ÒdidnÕt say thatÓ some of the medical equipment that governors are requesting, they donÕt actually need.",1
Study Backs Use of Saliva COVID-19 Test,0
Placentas from COVID-19-positive pregnant women show injury,0
Deaths blamed on coronavirus are actually due to the flu.,1
The coronavirus can be slowed or stopped with the Òimmediate widespread use of high doses of vitamin C.Ó,1
Bucket Truck Lets Man Visit Wife in Nursing Home,0
"COVID-19 Outbreak Among College Students After a Spring Break Trip to Mexico - Austin, Texas, March 26-April 5, 2020",0
Communication Toolkit,0
ÒWe inherited a broken testÓ for COVID-19.,1
Dr. Anthony Fauci Talks COVID-19 Vaccine and School Openings,0
Transcript for the CDC Telebriefing Update on COVID-19,0
Performing Facility-wide SARS-CoV-2 Testing in Nursing Homes,0
A Long Road to Recovery for Some COVID Survivors,0
Poll Shows 7 in 10 Would Get COVID-19 Vaccine,0
COVID-19: Could gut bacteria be involved?,0
Why the African American Community Is Being Hit Hard by COVID-19,0
A NYC Man With Suspected Coronavirus Drops Dead in the Middle of the Street.,1
In Sickness and in Health: COVID-Era Weddings,0
Fauci: COVID Testing Should Double In Coming Weeks,0
"U.S. Reports One-Day Record of 50,000 COVID Cases",0
COVID-19 Can Have Serious Effects on People with Mental Health Disorders,0
The Kindness of Strangers,0
"Young Kids Could Spread COVID-19 as Much as Older Children and Adults, Study Suggests",0
Is It Safe to Go to the Pool?,0
Funeral Guidance for Individuals and Families,0
Says Joe Biden has said 150 million Americans died from guns and another 120 million from COVID-19,0
Data Management for Assigning and Managing Investigations,0
How COVID-19 Kills,0
Operational Considerations for Community Isolation Centers for COVID-19 in Low-Resource Settings,0
Nanotech May Help Fight 'Cytokine Storm' of COVID,0
A video argues that the pandemic could have resulted from the accidental or intentional release of either a natural virus under study or an artificial virus that was bioengineered (manmade).,1
COVID-19-Associated Hospitalizations Among Health Care Personnel - COVID-NET,0
Rate of Depression Are Triple of Pre-COVID Levels,0
Getting Non-Coronavirus Care a Complicated Effort,0
Social Distancing for Tribal Communities with Local COVID-19 Transmission,0
"World TB Day 2020 Newsletter""",0
COMMENTARY: Iranian Doctors 'Dance' to Defy Coronavirus,0
"Facebook posts shared tens of thousands of times during the Democratic National Convention criticize Joe Biden, Kamala Harris, and other top Democrats for appearing in a crowd without masks.",1
WHO launch trial testing 4 potential treatments for COVID-19,0
Sudden Hearing Loss Linked to COVID-19,0
NIH-supported research survey to examine impact of COVID-19 on rare diseases community,0
Here’s Why Seasonal Flu Vaccines Only Last a Few Months,0
COVID-19 Fallout: Tons of Trash,0
Identify Jurisdiction-Specific Case Investigation Tools,0
EMA Says Stay on Angiotensin Drugs During COVID-19 Pandemic,0
Pneumonia Recovery Reprograms Immune Cells of the Lung,0
"Missing Link in Coronavirus Jump from Bats to Humans Could Be Pangolins, Not Snakes",0
Universal Flu Vaccine Protects Against 6 Influenza Viruses in Mice,0
COVID-19 Takes Heavy Toll on Kidneys,0
Immune Response the Probable Underlying Cause of Neural Damage in COVID-19,0
Cost Puts HIV-Preventing PrEP Out of Reach for Many,0
"If you donate blood, Òthey HAVE to test youÓ for coronavirus.",1
Cooking at Home More During COVID-19? What to Know About Food Safety,0
Media backgrounder: COVID-19 readiness and helping the world respond to the global pandemic,0
AstraZeneca COVID-19 Vaccine Trials Resume in UK,0
COVID-19 Hitting Some African American Communities Harder,0
Coronavirus mortality rate been proven to be 0.03%.,1
NIH clinical trial of remdesivir to treat COVID-19 begins,0
"Guidance on Obstetric COVID-19 (ISUOG, 2020)",0
Mayo Clinic experts to help guide Delta Air Lines COVID-19 safety measures,0
Washington Monitors Coronavirus Patient’s Contacts,0
Steam from boiling oranges kills COVID-19.,1
COVID-19 Cuts Stroke Cases Nearly 40% Nationwide,0
The Red Flags That Alarm Experts as COVID-19 Vaccine Trials Reach Final Stage,0
What You Can Do If There’s a Shortage of Disinfectants in Your Area,0
Record number of countries contribute data revealing disturbing rates of antimicrobial resistance,0
Providing Family Planning Services,0
"Even With PPE, Frontline Workers Face COVID Risk",0
Does COVID-19 Trigger New Cases of Diabetes?,0
"COVID-19 Daily: Hospitals Struggle, Revisiting Vent Protocols",0
NYC to Enter Phase Two of Reopening Plan on Monday,0
COMMENTARY: We Can't Ignore the Harms of Social Distancing,0
Duo of antiviral drugs strongly inhibits SARS-CoV-2 in the lab,0
"ÒWe were slow with the testing, but very quick with the travel ban. And thatÕs been much more critical in saving lives.Ó",1
CDC Releases Indicators for Dynamic School Decision-Making,0
Mild COVID-19 Often Only Shows Gastro Symptoms,0
"As of 3/7/20, Tanzania and Zambia had confirmed fist cases of the new coronavirus.",1
CDC releases consolidated COVID-19 testing recommendations,0
Trending Clinical Topic: PPE,0
COVID-19 Is Causing a Reduction in Child Vaccinations,0
Can Blood of COVID Survivors Help Others Recover?,0
Hospital Workers Celebrate COVID-19 Survivors,0
UK Begins Controversial Coronavirus Challenge Trial,0
Florida Teen Dies from Brain-Eating Amoeba,0
Pooling samples could accelerate new coronavirus testing,0
"Cleveland Clinic Sends Caregivers To New York, Michigan To Assist In COVID-19 Efforts",0
COVID-19 Lockdown Increases Child Abuse Risk,0
"AI Can Detect COVID-19 in the Lungs Like a Virtual Physician, New Study Shows",0
The Pause: Honoring the Dead in COVID-19 to Advance Care,0
COVID-19 Is More Severe in Smokers,0
Implementation of Mitigation Strategies for Communities with Local COVID-19 Transmission,0
New Apple Watch 6 Can Monitor Blood Oxygen Levels,0
Hospitalization & Emergency Dept Visits,0
Volunteer in Brazilian COVID Vaccine Trial Dies,0
Tech Might Help COVID Patients Ventilators Can't,0
Interim Guidance for Case Investigation and Contact Tracing in Institutions of Higher Education (IHEs),0
COVID-19: First bowel imaging study implicates blood clots,0
Posts on social media claim that a ÒSpanish biological researcherÓ called on international soccer stars Cristiano Ronaldo and Lionel Messi to find a cure for COVID-19 since they earn much more money than scientists.,1
Previous U.S. COVID-19 Case Data,0
Staying 6 Feet Apart Often Isn’t Enough During COVID-19 Pandemic,0
"Experimental COVID-19 vaccine safe, generates immune response",0
Guide to Global Digital Tools for COVID-19 Response,0
NIH halts clinical trial of hydroxychloroquine,0
Heart Defects Don't Increase Risk of Severe COVID,0
"233,000 U.S. COVID-19 Deaths Forecasted by Oct. 31",0
Mayo Clinic in Florida expands specimen testing and processing capabilities for COVID-19,0
Dr. Anthony Fauci: COVID-19 Will End and We Will Get Control Over It,0
New Quick COVID Test May Boost Screening Efforts,0
Protect your home,0
Test for Past Infection,0
"“New Zealand let health experts” rather than politicians make decisions about how to deal with COVID-19, “and as of today they have zero COVID cases.”",0
"Scaling up contract tracing to combat COVID-19 in Kenya""",0
Says Nancy Pelosi was Òcaught trying to include abortion funding in bill to combat coronavirus.Ó,1
Prepare your Small Business and Employees for the Effects of COVID-19,0
Protecting healthcare workers from COVID-19: Infection control works,0
Harsh Spring Allergy Season Spurs Hay Fever Fears,0
Why Rushing a COVID-19 Vaccine by November Could Be Dangerous,0
COVID-19 came to the United States in 2019.,1
Does Your Blood Type Increase Your Risk for Coronavirus?,0
CDC Recommends Barring Travelers Without Masks,0
Overdose Deaths Spiked In Early Days of Pandemic,0
CDC’s Interim Guidance for General Population Disaster Shelters During the COVID-19 Pandemic,0
WHO Pauses Hydroxychloroquine Clinical Trial,0
University Hospitals and Cleveland Clinic Offer Prioritized COVID-19 Testing to First Responders,0
Blood Test a Potential New Tool for Controlling Infections,0
1 in 3 excess deaths in the US not directly caused by COVID-19,0
"How COVID-19 Safety Protocols at Workplaces Help Save Black, Latino Lives",0
Older Adults,0
What are the long-term effects of coronavirus (COVID-19)?,0
U.S. Outpatient Influenza-like Illness Surveillance Network (ILINet): Overall Percentage of Visits for ILI,0
"Operational Considerations for Maintaining Essential Services and Providing Prevention, Care, and Treatment for Tuberculosis (TB) in Low-Resource non-US Settings During the COVID-19 Pandemic",0
It’s Unlikely the U.S. Will Have Another COVID-19 Lockdown No Matter How High the Numbers Get,0
Deaths from COVID-19 are nearing zero in the U.S.,1
Communication Resources for Travelers,0
When and How to Clean Your Phone During the COVID-19 Outbreak,0
Interim Guidance for Implementing Home Care of People Not Requiring Hospitalization for Coronavirus Disease 2019 (COVID-19),0
President Donald Trump Òwill evoke (sic) what is called the Stafford actÓ and Òorder a two week mandatory quarantine for the nation.Ó,1
COVID-19 Employer Information for Paratransit Operators,0
Several Steroids May Also Help Battle COVID-19,0
If You Are Immunocompromised Protect Yourself From COVID-19,0
Safe Watering Points During COVID-19,0
Testing,0
Toolkit for Worker Safety & Support,0
"Guidelines for Evaluating and Testing Persons Under Investigation for COVID-19 (CDC, 2020)",0
Standardized procedure for broad-based testing for SARS-CoV-2 in congregate settings: Considerations for health departments and healthcare providers,0
"Dr. Anthony Fauci Talks to Healthline About COVID-19 Vaccines, School Safety",0
Resources for Refugee Resettlement Service Providers,0
Information for Healthcare Providers: COVID-19 and Pregnant Women,0
Preventing a pandemic is 500 times cheaper than responding,0
"SARS-CoV-2 Transmission and Infection Among Attendees of an Overnight Camp - Georgia, June 2020",0
A video of hot mic comments between a Fox News reporter and a New York Times photographer reveals that COVID-19 is a hoax and proves that there is a secret vaccine.,1
Travelers Prohibited from Entry to the United States,0
Steps Healthcare Facilities Can Take,0
Mayo Clinic Laboratories launches serology testing in support of COVID-19 response,0
"Detection and Genetic Characterization of Community-Based SARS-CoV-2 Infections - New York City, March 2020",0
Coronavirus (COVID-19) and lupus: Risks and precautions,0
COVID-19 Sample Training Plans for Contact Tracers Case Investigators and Supervisors,0
Under the mayor’s COVID-19 order Kansas City “churchgoers must register with the government.”,1
CDC Will Survey Wastewater for COVID-19 Spread,0
Experts Warning: Don’t Use Off-Label Medications for COVID-19 Treatment,0
"Arizona, Florida, Texas Face Hospital Capacity",0
Antibiotics May Be Best First for Appendicitis,0
Coronavirus Disease 2019 (COVID-19),0
1 in 5 Cancer Survivors Stays at Their Job Due to Fears of Losing Health Insurance,0
"Summer flu: Symptoms, treatments, and home remedies",0
Facebook posts claim a child who is infected with the novel coronavirus will be taken to a hospital unaccompanied.,1
"A Day of No Deaths in NYC, A First Since March",0
Mental health effects of COVID-19 revealed in new study,0
Considerations for Election Polling Locations and Voters,0
Fauci Wasn’t Involved in New Testing Guidelines,0
Criteria for Return to Work for Healthcare Personnel with Confirmed or Suspected COVID-19 (Interim Guidance),0
